"Time","CPCa","pH2A_SGO1_CPCa","H3_CPCa","pH3_CPCa","SGO1_CPCa","CPCi","pH2A_SGO1_CPCi","H3_CPCi","pH3_CPCi","SGO1_CPCi"
12,0.00695668154846442,0.618287556183504,2.18159026248008,0.0235652067990177,0.00219710526221874,0.00507708343549497,0.452402036956562,1.59500014486129,0.017244793123647,0.00160312307972419
13,0.00682907885633819,0.625648070302706,2.13185154557393,0.0283268233856548,0.00218217870419905,0.00501791201411306,0.461184920535307,1.56961580450985,0.0208823618152493,0.00160351580118517
14,0.00672303105069672,0.631256065419721,2.0901856833308,0.0330924192372518,0.00216894017806243,0.00497287886707629,0.468709912112082,1.54951103146712,0.0245721614957298,0.00160492198741216
15,0.00663476977657226,0.635459869216352,2.05532651235571,0.0377551708974427,0.00215700142328331,0.00493954528367707,0.475204705197461,1.53387824188116,0.0282332969884167,0.0016070713366675
16,0.00656113323755795,0.638542590257745,2.02615740093339,0.0422276646984432,0.00214609697769668,0.00491585400260675,0.480857237398421,1.5219984288633,0.0317973084407595,0.0016097798716567
17,0.00649949260751907,0.640733546586764,2.00171720480199,0.0464419231582304,0.00213604246916611,0.00490008613844736,0.48582224489468,1.5132480655463,0.0352087918442919,0.00161292133363137
18,0.00644767593156291,0.642217899666356,1.9811918143882,0.0503481526696606,0.00212670728794567,0.00489081493115269,0.490226834272786,1.50709567280297,0.0384250070210228,0.00161640829137338
19,0.0064038961823256,0.64314473923733,1.9638989858054,0.0539127325495332,0.0021179968101759,0.00488686115189193,0.494175210784342,1.5030933511421,0.0414148297136361,0.00162017956355032
20,0.00636668738225567,0.643633768485799,1.94927115679785,0.0571158735282375,0.00210984025090511,0.00488725306362858,0.497752633141365,1.50086654327045,0.0441573600518664,0.0016241915922961
21,0.00633484917551295,0.643780827811196,1.93683846479797,0.0599492092987179,0.00210218277240741,0.00489119137424881,0.501028724583484,1.50010361377271,0.0466403876449996,0.00162841263322235
22,0.00630739923818653,0.643662458918162,1.926212927401,0.0624135829377724,0.00209498007265114,0.00489801894368962,0.504060260640134,1.50054596475365,0.0488589203290598,0.00163281875507041
23,0.00628353523598045,0.643339529216286,1.9170752205719,0.0645169351166308,0.00208819494598793,0.00490719646889538,0.506893387145749,1.50197970878575,0.0508137291286998,0.00163739117071723
24,0.0062626013401747,0.642860308589122,1.90916255591017,0.0662725818106404,0.00208179484859771,0.00491828096223695,0.509565562209464,1.50422794283482,0.0525101255223874,0.00164211438997007
25,0.00624406166503843,0.642262909560158,1.90225884211278,0.0676977063490475,0.00207575052623642,0.00493090860165479,0.512107107358669,1.50714444849594,0.0539568644183883,0.00164697505338775
26,0.00622747816728877,0.641577285507567,1.89618637356113,0.0688121251840196,0.00207003500880429,0.00494478042194537,0.51454250180596,1.51060833835611,0.0551652225625367,0.00165196112416762
27,0.00621249269880717,0.640826848834886,1.89079895693158,0.0696372875270842,0.00206462303569777,0.00495965064291229,0.516891447774215,1.51451960824913,0.056148232747794,0.00165706141818322
28,0.006198812256999,0.640029783332495,1.88597623396104,0.0701954822732335,0.0020594908168908,0.00497531702889502,0.519169749829612,1.51879544760754,0.0569200600477069,0.00166226533069162
29,0.00618619697428302,0.639200103318607,1.881619036068,0.0705092163030935,0.00205461576471582,0.00499161304172734,0.521390036329543,1.5233672091652,0.0574954988983195,0.00166756264445205
30,0.00617445041449538,0.63834851125631,1.87764556006181,0.0706007432937011,0.00204997646113964,0.0050084014439295,0.523562354771463,1.52817790467775,0.0578895782842444,0.00167294348134722
31,0.00616341156540268,0.637483087565827,1.87398825221374,0.070491710583382,0.00204555257130391,0.00502556903090668,0.525694659138965,1.53318015745498,0.0581172541232575,0.001678398252206
32,0.00615294840222996,0.636609845854368,1.87059126146568,0.0702029036962678,0.00204132493992708,0.00504302235451056,0.52779320967231,1.53833452330974,0.0581931750772572,0.00168391770671443
33,0.00614295260715422,0.635733179616775,1.86740835554203,0.069754070493953,0.00203727547950456,0.00506068422628375,0.52986290070584,1.54360811166564,0.0581315095133885,0.00168949290464127
34,0.00613333529385796,0.634856219476695,1.8644012200944,0.0691638077275081,0.00203338724084565,0.00507849085076992,0.53190752853955,1.54897345641636,0.0579458215854039,0.00169511528482668
35,0.00612402348967674,0.633981119250528,1.86153807002856,0.0684494953193042,0.00202964441012326,0.00509638948415483,0.533930010158711,1.55440759075616,0.0576489858845663,0.00170077667332734
36,0.00611495731191721,0.633109283961851,1.85879251149702,0.0676272698361687,0.00202603227792094,0.00511433652079553,0.535932561777455,1.55989128618852,0.0572531344510608,0.00170646932205318
37,0.00610608760705802,0.632241551046338,1.85614260968345,0.0667120267451903,0.00202253721212219,0.00513229591184431,0.53791684402313,1.56540842665995,0.0567696284725543,0.00171218590343622
38,0.00609737408602763,0.631378333815993,1.85357012727224,0.0657174429285873,0.00201914665192191,0.00515023788471668,0.539884079844223,1.57094549556711,0.0562090481704453,0.0017179195525374
39,0.00608878372703154,0.630519734453087,1.85105989558689,0.0646560167533709,0.00201584909155834,0.00516813786455411,0.54183515005875,1.57649114994004,0.0555811987927697,0.00172366386887326
40,0.00608028953160007,0.629665632918495,1.84859929892553,0.0635391185110007,0.00201263396145525,0.00518597561804272,0.543770670671232,1.5820358698536,0.0548951271391073,0.00172941289012655
41,0.00607186945879355,0.628815755805895,1.84617784987631,0.0623770477972219,0.00200949167843611,0.00520373451831402,0.545691054942343,1.58757166837854,0.0541591458161243,0.00173516112833465
42,0.00606350557565916,0.627969729876426,1.84378683725041,0.06117909665983,0.00200641352023571,0.00522140094979306,0.547596563359289,1.59309184967371,0.0533808642436028,0.00174090352506923
43,0.00605518333689019,0.627127122919166,1.84141903613459,0.0599536141033912,0.00200339160554732,0.00523896382442974,0.549487343479686,1.59859080878143,0.0525672227813527,0.00174663546221001
44,0.00604689101208005,0.626287474557333,1.8390684664719,0.058708071816631,0.00200041885245001,0.00525641415427512,0.551363461543968,1.60406386392774,0.0517245297639212,0.00175235273944624
45,0.00603861920320364,0.625450319453833,1.83673019263602,0.0574491291645586,0.00199748888433596,0.00527374471982661,0.553224927566341,1.60950711628652,0.0508584997451355,0.00175805154593555
46,0.00603036042868941,0.624615203885487,1.83440015686233,0.0561826963590046,0.00199459599635356,0.00529094979349076,0.555071714818536,1.61491733272671,0.0499742919268667,0.00176372844680275
47,0.00602210882174417,0.623781697684817,1.83207503948326,0.0549139958149642,0.00199173513225395,0.00530802488261814,0.556903775053743,1.62029184670064,0.0490765486916445,0.00176938037912854
48,0.00601385982695507,0.622949402311136,1.82975214269428,0.0536476202858944,0.00198890178292672,0.00532496654783506,0.558721050155315,1.62562847504686,0.0481694329087655,0.00177500459632757
49,0.00600561000387442,0.622117955889105,1.82742929253801,0.0523875882020075,0.00198609197426853,0.00534177223274129,0.560523480893116,1.63092544739041,0.0472566642782522,0.00178059867700148
50,0.00599735680756619,0.621287035982786,1.82510475668293,0.0511373957093601,0.0019833022158802,0.00535844011574086,0.56231101339878,1.63618134631287,0.0463415541648082,0.00178616049318953
