prefix,state,max,min,final_radius,trend,slope,last_time,spinodal_point
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_5min_2_136x136__11max_5.5min,tensed,11.0,5.5,0.0454600143592733,decreasing,-0.5899023203865498,0.05,6.267949192431123
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_5min_2_136x136__11max_4.5min,tensed,11.0,4.5,0.06397748091553182,stable,-0.17770987883217068,0.05,6.267949192431123
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_5min_2_136x136__11max_6.5min,tensed,11.0,6.5,,,,0.0105,6.267949192431123
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_5min_2_136x136__11max_5min,tensed,11.0,5,0.07667667825448271,stable,0.04467861936492331,0.05,6.267949192431123
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_5min_2_136x136__12max_7min,tensed,12.0,7,,,,0.00525,6.47927405783631
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_5min_2_136x136__12max_6min,tensed,12.0,6,,,,0.02225,6.47927405783631
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_5min_2_136x136__12max_5min,tensed,12.0,5,0.06901205459726059,stable,0.003919977069284898,0.05,6.47927405783631
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_5min_2_136x136__12max_4min,tensed,12.0,4,0.07116270703195104,stable,-0.08206560092026541,0.05,6.47927405783631
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_5min_2_136x136__12max_6.5min,tensed,12.0,6.5,,,,0.00975,6.47927405783631
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_5min_2_136x136__12max_5.5min,tensed,12.0,5.5,0.0370762700081196,decreasing,-0.6316926377706378,0.05,6.47927405783631
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_5min_2_136x136__12max_4.5min,tensed,12.0,4.5,0.05558092352690805,stable,-0.1984133378735895,0.05,6.47927405783631
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_5min_2_136x136__13max_4min,tensed,13.0,4,0.06504150527446168,stable,-0.05091385069253278,0.05,6.690598923241497
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_5min_2_136x136__13max_5min,tensed,13.0,5,0.0623770818964443,stable,0.27595514103273433,0.05,6.690598923241497
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_5min_2_136x136__13max_6min,tensed,13.0,6,,,,0.02,6.690598923241497
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_5min_2_136x136__13max_7min,tensed,13.0,7,,,,0.00475,6.690598923241497
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_5min_2_136x136__13max_6.5min,tensed,13.0,6.5,,,,0.00925,6.690598923241497
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_5min_2_136x136__13max_4.5min,tensed,13.0,4.5,0.07680720204948575,stable,0.13012119715711906,0.05,6.690598923241497
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_5min_2_136x136__13max_5.5min,tensed,13.0,5.5,0.0269213837741381,decreasing,-0.46362691603163564,0.05,6.690598923241497
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_5min_2_136x136__14max_4min,tensed,14.0,4,0.07223031424781315,stable,-0.004826545693727195,0.05,6.901923788646684
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_5min_2_136x136__14max_5.5min,tensed,14.0,5.5,,,,0.0465,6.901923788646684
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_5min_2_136x136__14max_4.5min,tensed,14.0,4.5,0.0719884082382965,stable,0.18425249602372143,0.05,6.901923788646684
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_5min_2_136x136__14max_6.5min,tensed,14.0,6.5,,,,0.0085,6.901923788646684
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_5min_2_136x136__14max_5min,tensed,14.0,5,0.0563808771804621,stable,0.21755261990512076,0.05,6.901923788646684
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_5min_2_136x136__14max_6min,tensed,14.0,6,,,,0.018,6.901923788646684
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_5min_2_136x136__14max_7min,tensed,14.0,7,,,,0.0045,6.901923788646684
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_5min_2_136x136__15max_7min,tensed,15.0,7,,,,0.004,7.113248654051871
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_5min_2_136x136__15max_6min,tensed,15.0,6,,,,0.016,7.113248654051871
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_5min_2_136x136__15max_4.5min,tensed,15.0,4.5,0.0669215270753933,stable,0.33875349691086726,0.05,7.113248654051871
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_5min_2_136x136__15max_5min,tensed,15.0,5,0.05077210086544025,decreasing,0.1368010273861011,0.05,7.113248654051871
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_5min_2_136x136__15max_5.5min,tensed,15.0,5.5,,,,0.03975,7.113248654051871
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_5min_2_136x136__15max_6.5min,tensed,15.0,6.5,,,,0.00775,7.113248654051871
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_5min_2_136x136__15max_4min,tensed,15.0,4,0.06965178256320605,stable,-0.0008570081015775652,0.05,7.113248654051871
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_5min_2_136x136__16max_6min,tensed,16.0,6,,,,0.01425,7.324573519457059
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_5min_2_136x136__16max_7min,tensed,16.0,7,,,,,7.324573519457059
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_5min_2_136x136__16max_4min,tensed,16.0,4,0.06835180488434606,stable,-0.027425258920850945,0.05,7.324573519457059
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_5min_2_136x136__16max_5min,tensed,16.0,5,0.0453031435787765,decreasing,0.027219169981127903,0.05,7.324573519457059
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_5min_2_136x136__16max_6.5min,tensed,16.0,6.5,,,,0.007,7.324573519457059
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_5min_2_136x136__16max_4.5min,tensed,16.0,4.5,0.06212438292865485,stable,0.38401222755123854,0.05,7.324573519457059
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_5min_2_136x136__16max_5.5min,tensed,16.0,5.5,,,,0.034,7.324573519457059
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_5min_2_136x136__17max_5min,tensed,17.0,5,0.0396138803632379,decreasing,-0.29323578230888336,0.05,7.535898384862246
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_5min_2_136x136__17max_4min,tensed,17.0,4,0.0679095129527757,stable,0.15262503582943598,0.05,7.535898384862246
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_5min_2_136x136__17max_7min,tensed,17.0,7,,,,,7.535898384862246
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_5min_2_136x136__17max_6min,tensed,17.0,6,,,,0.0125,7.535898384862246
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_5min_2_136x136__17max_6.5min,tensed,17.0,6.5,,,,0.006,7.535898384862246
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_5min_2_136x136__17max_5.5min,tensed,17.0,5.5,,,,0.02925,7.535898384862246
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_5min_2_136x136__17max_4.5min,tensed,17.0,4.5,0.05768596518309195,stable,0.3647426897151307,0.05,7.535898384862246
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_5min_2_136x136__18max_7min,tensed,18.0,7,,,,,7.7472232502674325
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_5min_2_136x136__18max_6.5min,tensed,18.0,6.5,,,,0.0055,7.7472232502674325
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_5min_2_136x136__18max_6min,tensed,18.0,6,,,,0.011,7.7472232502674325
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_5min_2_136x136__18max_4.5min,tensed,18.0,4.5,0.053523487093527555,stable,0.27081869933091657,0.05,7.7472232502674325
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_5min_2_136x136__18max_5.5min,tensed,18.0,5.5,,,,0.025,7.7472232502674325
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_5min_2_136x136__18max_5min,tensed,18.0,5.0,0.03269563914734435,decreasing,-0.36229643836251646,0.05,7.7472232502674325
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_5min_2_136x136__18max_4min,tensed,18.0,4.0,0.0645428225605319,stable,0.3632185378859814,0.05,7.7472232502674325
