prefix,state,max,min,final_radius,trend,slope,last_time,spinodal_point
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_scan_y_0.1_17_144x144__10max_5.2min,,10.0,5.2,0.103216481364397,concave_down,-0.2612076558101597,0.05,6.214359353944898
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_scan_y_0.1_17_144x144__10max_5.5min,,10.0,5.5,0.0531109201169649,concave_down,-0.39928863286144184,0.05,6.450961894323342
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_scan_y_0.1_17_144x144__10max_5.7min,,10.0,5.7,,,,0.04075,6.608696921242305
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_scan_y_0.1_17_144x144__10max_6min,,10.0,6.0,,,,0.005,6.8452994616207485
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_scan_y_0.1_17_144x144__10max_6.2min,,10.0,6.2,,,,,7.003034488539711
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_scan_y_0.1_17_144x144__10max_6.5min,,10.0,6.5,,,,,7.239637028918155
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_scan_y_0.1_17_144x144__10max_7min,,10.0,7.0,,,,,7.633974596215562
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_scan_y_0.1_17_144x144__11max_5.2min,,11.0,5.2,0.0621233321227763,concave_up,-1.844436668110156,0.05,6.425684219350085
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_scan_y_0.1_17_144x144__11max_5.5min,,11.0,5.5,0.03863165844884295,concave_up,-0.0640142329979525,0.05,6.662286759728529
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_scan_y_0.1_17_144x144__11max_5.7min,,11.0,5.7,,,,0.01925,6.820021786647492
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_scan_y_0.1_17_144x144__11max_6min,,11.0,6.0,,,,,7.0566243270259355
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_scan_y_0.1_17_144x144__11max_6.2min,,11.0,6.2,,,,,7.214359353944898
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_scan_y_0.1_17_144x144__11max_6.5min,,11.0,6.5,,,,,7.450961894323342
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_scan_y_0.1_17_144x144__11max_7min,,11.0,7.0,,,,,7.8452994616207485
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_scan_y_0.1_17_144x144__12max_5.2min,,12.0,5.2,0.053284841145646855,concave_down,-0.5950128539735206,0.05,6.637009084755273
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_scan_y_0.1_17_144x144__12max_5.5min,,12.0,5.5,,,,0.0395,6.873611625133716
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_scan_y_0.1_17_144x144__12max_5.7min,,12.0,5.7,,,,0.009,7.0313466520526795
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_scan_y_0.1_17_144x144__12max_6min,,12.0,6.0,,,,,7.267949192431123
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_scan_y_0.1_17_144x144__12max_6.2min,,12.0,6.2,,,,,7.425684219350085
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_scan_y_0.1_17_144x144__12max_6.5min,,12.0,6.5,,,,,7.662286759728529
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_scan_y_0.1_17_144x144__12max_7min,,12.0,7.0,,,,,8.056624327025936
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_scan_y_0.1_17_144x144__13max_5.2min,,13.0,5.2,0.04389969446800965,increasing,0.177610981018892,0.05,6.84833395016046
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_scan_y_0.1_17_144x144__13max_5.5min,,13.0,5.5,,,,0.0185,7.084936490538904
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_scan_y_0.1_17_144x144__13max_5.7min,,13.0,5.7,,,,0.00475,7.242671517457866
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_scan_y_0.1_17_144x144__13max_6min,,13.0,6.0,,,,,7.47927405783631
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_scan_y_0.1_17_144x144__13max_6.2min,,13.0,6.2,,,,,7.637009084755273
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_scan_y_0.1_17_144x144__13max_6.5min,,13.0,6.5,,,,,7.873611625133716
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_scan_y_0.1_17_144x144__13max_7min,,13.0,7.0,,,,,8.267949192431123
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_scan_y_0.1_17_144x144__14max_5.2min,,14.0,5.2,0.029687017981427997,increasing,0.13305750718878662,0.05,7.059658815565647
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_scan_y_0.1_17_144x144__14max_5.5min,,14.0,5.5,,,,0.007,7.2962613559440905
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_scan_y_0.1_17_144x144__14max_5.7min,,14.0,5.7,,,,,7.453996382863053
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_scan_y_0.1_17_144x144__14max_6min,,14.0,6.0,,,,,7.690598923241497
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_scan_y_0.1_17_144x144__14max_6.2min,,14.0,6.2,,,,,7.84833395016046
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_scan_y_0.1_17_144x144__14max_6.5min,,14.0,6.5,,,,,8.084936490538905
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_scan_y_0.1_17_144x144__14max_7min,,14.0,7.0,,,,,8.47927405783631
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_scan_y_0.1_17_144x144__15max_5.2min,,15.0,5.2,,,,0.03,7.270983680970835
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_scan_y_0.1_17_144x144__15max_5.5min,,15.0,5.5,,,,,7.507586221349278
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_scan_y_0.1_17_144x144__15max_5.7min,,15.0,5.7,,,,,7.66532124826824
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_scan_y_0.1_17_144x144__15max_6min,,15.0,6.0,,,,,7.901923788646684
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_scan_y_0.1_17_144x144__15max_6.2min,,15.0,6.2,,,,,8.059658815565648
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_scan_y_0.1_17_144x144__15max_6.5min,,15.0,6.5,,,,,8.29626135594409
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_scan_y_0.1_17_144x144__15max_7min,,15.0,7.0,,,,,8.690598923241497
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_scan_y_0.1_17_144x144__16max_5.2min,,16.0,5.2,,,,0.01575,7.4823085463760215
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_scan_y_0.1_17_144x144__16max_5.5min,,16.0,5.5,,,,0.002,7.718911086754465
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_scan_y_0.1_17_144x144__16max_5.7min,,16.0,5.7,,,,0.001,7.876646113673427
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_scan_y_0.1_17_144x144__16max_6min,,16.0,6.0,,,,,8.113248654051871
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_scan_y_0.1_17_144x144__16max_6.2min,,16.0,6.2,,,,,8.270983680970835
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_scan_y_0.1_17_144x144__16max_6.5min,,16.0,6.5,,,,,8.507586221349278
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_scan_y_0.1_17_144x144__16max_7min,,16.0,7.0,,,,,8.901923788646684
