prefix,state,max,min,final_radius,trend,slope,last_time,spinodal_point
CPC_all_04_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_FOXM1_II_100_144x144__13max_5min,relaxed,13.0,5.0,,,,,6.690598923241497
CPC_all_04_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_FOXM1_II_100_144x144__13max_5.5min,relaxed,13.0,5.5,,,,,7.084936490538904
CPC_all_04_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_FOXM1_II_100_144x144__13max_6min,relaxed,13.0,6.0,,,,,7.47927405783631
CPC_all_04_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_FOXM1_II_100_144x144__14max_4min,relaxed,14.0,4.0,,,,,6.113248654051871
CPC_all_04_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_FOXM1_II_100_144x144__14max_4.5min,relaxed,14.0,4.5,,,,,6.507586221349278
CPC_all_04_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_FOXM1_II_100_144x144__14max_5min,relaxed,14.0,5.0,,,,,6.901923788646684
CPC_all_04_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_FOXM1_II_100_144x144__14max_5.5min,relaxed,14.0,5.5,,,,,7.2962613559440905
CPC_all_04_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_FOXM1_II_100_144x144__14max_6min,relaxed,14.0,6.0,,,,,7.690598923241497
CPC_all_04_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_FOXM1_II_100_144x144__15max_4min,relaxed,15.0,4.0,,,,,6.324573519457059
CPC_all_04_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_FOXM1_II_100_144x144__15max_4.5min,relaxed,15.0,4.5,,,,,6.718911086754465
CPC_all_04_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_FOXM1_II_100_144x144__15max_5min,relaxed,15.0,5.0,,,,,7.113248654051871
CPC_all_04_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_FOXM1_II_100_144x144__15max_5.5min,relaxed,15.0,5.5,,,,,7.507586221349278
CPC_all_04_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_FOXM1_II_100_144x144__15max_6min,relaxed,15.0,6.0,,,,,7.901923788646684
CPC_all_04_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_FOXM1_II_100_144x144__16max_4min,relaxed,16.0,4.0,,,,,6.535898384862246
CPC_all_04_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_FOXM1_II_100_144x144__16max_4.5min,relaxed,16.0,4.5,,,,,6.930235952159652
CPC_all_04_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_FOXM1_II_100_144x144__16max_5min,relaxed,16.0,5.0,,,,,7.324573519457059
CPC_all_04_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_FOXM1_II_100_144x144__16max_5.5min,relaxed,16.0,5.5,,,,,7.718911086754465
CPC_all_04_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_FOXM1_II_100_144x144__16max_6min,relaxed,16.0,6.0,,,,,8.113248654051871
