prefix,state,max,min,final_radius,trend,slope,last_time,spinodal_point
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_136x136__14max_6.5min,relaxed,14.0,6.5,,,,0.02225,8.084936490538905
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_136x136__14max_7min,relaxed,14.0,7.0,,,,0.0115,8.47927405783631
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_136x136__15max_4min,relaxed,15.0,4.0,0.119149954045653,increasing,0.24434274863137218,0.05,6.324573519457059
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_136x136__15max_4.5min,relaxed,15.0,4.5,0.105776721063975,increasing,0.034790828515974176,0.05,6.718911086754465
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_136x136__15max_5min,relaxed,15.0,5.0,0.0897370429214059,concave_down,-0.2146117567103423,0.05,7.113248654051871
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_136x136__15max_5.5min,relaxed,15.0,5.5,0.0662775020325114,concave_down,-0.5846622978367347,0.05,7.507586221349278
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_136x136__15max_6min,relaxed,15.0,6.0,,,,0.047,7.901923788646684
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_136x136__15max_6.5min,relaxed,15.0,6.5,,,,0.02125,8.29626135594409
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_136x136__15max_7min,relaxed,15.0,7.0,,,,0.011,8.690598923241497
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_136x136__16max_4min,relaxed,16.0,4.0,0.111937692655087,increasing,0.20095835950684973,0.05,6.535898384862246
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_136x136__16max_4.5min,relaxed,16.0,4.5,0.0993597729058111,increasing,0.011539903304073918,0.05,6.930235952159652
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_136x136__16max_5min,relaxed,16.0,5.0,0.0834416603272873,concave_down,-0.24374541780457143,0.05,7.324573519457059
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_136x136__16max_5.5min,relaxed,16.0,5.5,0.0608722013467059,concave_down,-0.5862585204050732,0.05,7.718911086754465
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_136x136__16max_6min,relaxed,16.0,6.0,,,,0.043,8.113248654051871
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_136x136__16max_6.5min,relaxed,16.0,6.5,,,,0.0145,8.507586221349278
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_136x136__16max_7min,relaxed,16.0,7.0,,,,0.008,8.901923788646684
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_136x136__17max_4min,relaxed,17.0,4.0,,,,,6.7472232502674325
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_136x136__17max_4.5min,relaxed,17.0,4.5,0.0934959579480637,increasing,0.0600923363297946,0.05,7.141560817564839
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_136x136__17max_5min,relaxed,17.0,5.0,0.0778796322076203,concave_down,-0.16108433830490912,0.05,7.535898384862246
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_136x136__17max_5.5min,relaxed,17.0,5.5,0.055492799551269,concave_up,-0.4463379923138328,0.05,7.930235952159652
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_136x136__17max_6min,relaxed,17.0,6.0,,,,0.035,8.324573519457058
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_136x136__17max_6.5min,relaxed,17.0,6.5,,,,0.013,8.718911086754465
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_136x136__17max_7min,relaxed,17.0,7.0,,,,0.0075,9.113248654051871
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_136x136__18max_4min,relaxed,18.0,4.0,0.100326469451177,increasing,0.37740673437799255,0.05,6.95854811567262
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_136x136__18max_4.5min,relaxed,18.0,4.5,0.0877740764921986,increasing,0.17610291579915507,0.05,7.352885682970026
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_136x136__18max_5min,relaxed,18.0,5.0,0.0726462877105988,concave_up,-0.0035840155637908095,0.05,7.7472232502674325
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_136x136__18max_5.5min,relaxed,18.0,5.5,0.0496464932191685,concave_up,-0.1967875120243574,0.05,8.141560817564839
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_136x136__18max_6min,relaxed,18.0,6.0,,,,0.02275,8.535898384862247
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_136x136__18max_6.5min,relaxed,18.0,6.5,,,,0.012,8.930235952159652
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_136x136__18max_7min,relaxed,18.0,7.0,,,,0.007,9.324573519457058
