prefix,state,max,min,final_radius,trend,slope,last_time,spinodal_point
CPC_all_04_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__12max_5.5min,relaxed,12.0,5.5,0.0764085205786346,increasing,0.43019199425038873,0.05,6.873611625133716
CPC_all_04_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__12max_6min,relaxed,12.0,6.0,0.0259444719960423,concave_down,-0.7794635352865861,0.05,7.267949192431123
CPC_all_04_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__13max_4min,relaxed,13.0,4.0,0.247231312958791,increasing,0.09889530488362978,0.05,5.901923788646684
CPC_all_04_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__13max_4.5min,relaxed,13.0,4.5,0.2442530780948165,increasing,0.0560374605855669,0.05,6.2962613559440905
CPC_all_04_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__13max_5min,relaxed,13.0,5.0,0.06451721828121845,concave_down,-5.241237143716504,0.05,6.690598923241497
CPC_all_04_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__13max_5.5min,relaxed,13.0,5.5,0.0676886665620668,increasing,0.2950528631466224,0.05,7.084936490538904
CPC_all_04_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__13max_6min,relaxed,13.0,6.0,,,,0.0425,7.47927405783631
CPC_all_04_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__14max_4min,relaxed,14.0,4.0,0.24608208370051698,increasing,0.10062577272165867,0.05,6.113248654051871
CPC_all_04_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__14max_4.5min,relaxed,14.0,4.5,0.2464665631059375,increasing,0.10714504462193382,0.05,6.507586221349278
CPC_all_04_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__14max_5min,relaxed,14.0,5.0,0.0514305363107974,concave_down,-1.9922082411708426,0.05,6.901923788646684
CPC_all_04_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__14max_5.5min,relaxed,14.0,5.5,,,,,7.2962613559440905
CPC_all_04_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__14max_6min,relaxed,14.0,6.0,,,,0.034,7.690598923241497
CPC_all_04_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__15max_4min,relaxed,15.0,4.0,0.246784902294332,increasing,0.11111859397214083,0.05,6.324573519457059
CPC_all_04_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__15max_4.5min,relaxed,15.0,4.5,0.24724141308996,increasing,0.06780721707382847,0.05,6.718911086754465
CPC_all_04_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__15max_5min,relaxed,15.0,5.0,0.0739936618467451,increasing,0.9128881117660206,0.05,7.113248654051871
CPC_all_04_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__15max_5.5min,relaxed,15.0,5.5,0.0517394416228922,concave_up,-0.1693586277854535,0.05,7.507586221349278
CPC_all_04_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__15max_6min,relaxed,15.0,6.0,,,,0.0275,7.901923788646684
CPC_all_04_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__16max_4min,relaxed,16.0,4.0,0.245574844382071,increasing,0.056487763631457376,0.05,6.535898384862246
CPC_all_04_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__16max_4.5min,relaxed,16.0,4.5,0.0572332758362756,concave_up,-2.8528442261692133,0.05,6.930235952159652
CPC_all_04_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__16max_5min,relaxed,16.0,5.0,0.0688866852879683,increasing,0.7239814145728726,0.05,7.324573519457059
CPC_all_04_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__16max_5.5min,relaxed,16.0,5.5,0.0435615491592478,concave_down,-0.22431118626736926,0.05,7.718911086754465
CPC_all_04_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__16max_6min,relaxed,16.0,6.0,,,,0.02225,8.113248654051871
