prefix,state,max,min,final_radius,trend,slope,last_time,spinodal_point
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_25_136x136__12max_4min,tensed,12.0,4.0,0.0494894909865942,stable,-0.4611962464314525,0.05,5.690598923241497
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_25_136x136__12max_4.5min,tensed,12.0,4.5,0.045188701784955654,stable,-0.4911652663695749,0.05,6.084936490538904
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_25_136x136__12max_5min,tensed,12.0,5.0,0.0661154861309973,stable,0.10091382515332135,0.05,6.47927405783631
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_25_136x136__12max_5.5min,tensed,12.0,5.5,0.030495631259951,decreasing,-0.6882036846330223,0.05,6.873611625133716
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_25_136x136__12max_6min,tensed,12.0,6.0,,,,0.01825,7.267949192431123
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_25_136x136__12max_6.5min,tensed,12.0,6.5,,,,0.00775,7.662286759728529
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_25_136x136__12max_7min,tensed,12.0,7.0,,,,0.004,8.056624327025936
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_25_136x136__13max_4min,tensed,13.0,4.0,0.0442833810876152,stable,-0.4438935540691299,0.05,5.901923788646684
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_25_136x136__13max_4.5min,tensed,13.0,4.5,0.0438060117125907,stable,-0.4125098885521042,0.05,6.2962613559440905
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_25_136x136__13max_5min,tensed,13.0,5.0,0.0598493484482144,stable,0.27483011452605816,0.05,6.690598923241497
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_25_136x136__13max_5.5min,tensed,13.0,5.5,,,,0.0475,7.084936490538904
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_25_136x136__13max_6min,tensed,13.0,6.0,,,,0.01625,7.47927405783631
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_25_136x136__13max_6.5min,tensed,13.0,6.5,,,,0.007,7.873611625133716
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_25_136x136__13max_7min,tensed,13.0,7.0,,,,,8.267949192431123
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_25_136x136__14max_4min,tensed,14.0,4.0,0.041384725971103695,stable,-0.39632492233608607,0.05,6.113248654051871
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_25_136x136__14max_4.5min,tensed,14.0,4.5,0.0699275118292786,stable,0.2520001783559278,0.05,6.507586221349278
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_25_136x136__14max_5min,tensed,14.0,5.0,0.05358248361788375,decreasing,-0.15802536763666453,0.05,6.901923788646684
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_25_136x136__14max_5.5min,tensed,14.0,5.5,,,,0.03925,7.2962613559440905
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_25_136x136__14max_6min,tensed,14.0,6.0,,,,0.01425,7.690598923241497
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_25_136x136__14max_6.5min,tensed,14.0,6.5,,,,0.00625,8.084936490538905
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_25_136x136__14max_7min,tensed,14.0,7.0,,,,,8.47927405783631
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_25_136x136__15max_4min,tensed,15.0,4.0,0.06439045131980564,stable,-0.07137235617820244,0.05,6.324573519457059
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_25_136x136__15max_4.5min,tensed,15.0,4.5,0.06542175092704895,stable,0.45099307714079123,0.05,6.718911086754465
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_25_136x136__15max_5min,tensed,15.0,5.0,0.0473017489275237,decreasing,-0.19774606680564547,0.05,7.113248654051871
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_25_136x136__15max_5.5min,tensed,15.0,5.5,,,,0.03275,7.507586221349278
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_25_136x136__15max_6min,tensed,15.0,6.0,,,,0.0125,7.901923788646684
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_25_136x136__15max_6.5min,tensed,15.0,6.5,,,,0.0055,8.29626135594409
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_25_136x136__15max_7min,tensed,15.0,7.0,,,,,8.690598923241497
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_25_136x136__16max_4min,tensed,16.0,4.0,0.0719123669947848,stable,0.5432475586610603,0.05,6.535898384862246
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_25_136x136__16max_4.5min,tensed,16.0,4.5,0.0602220170667189,stable,0.044887633464507,0.05,6.930235952159652
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_25_136x136__16max_5min,tensed,16.0,5.0,0.0408014699857172,decreasing,-0.24813957311038037,0.05,7.324573519457059
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_25_136x136__16max_5.5min,tensed,16.0,5.5,,,,0.02725,7.718911086754465
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_25_136x136__16max_6min,tensed,16.0,6.0,,,,0.01075,8.113248654051871
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_25_136x136__16max_6.5min,tensed,16.0,6.5,,,,0.00475,8.507586221349278
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_25_136x136__16max_7min,tensed,16.0,7.0,,,,,8.901923788646684
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_25_136x136__17max_4min,tensed,17.0,4.0,0.0680607282025061,stable,0.20104606599847397,0.05,6.7472232502674325
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_25_136x136__17max_4.5min,tensed,17.0,4.5,0.055182103967511595,stable,0.015065528872065753,0.05,7.141560817564839
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_25_136x136__17max_5min,tensed,17.0,5.0,0.0332372838782177,decreasing,-0.3234774343839821,0.05,7.535898384862246
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_25_136x136__17max_5.5min,tensed,17.0,5.5,,,,0.02275,7.930235952159652
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_25_136x136__17max_6min,tensed,17.0,6.0,,,,0.009,8.324573519457058
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_25_136x136__17max_6.5min,tensed,17.0,6.5,,,,0.00425,8.718911086754465
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_25_136x136__17max_7min,tensed,17.0,7.0,,,,,9.113248654051871
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_25_136x136__18max_4min,tensed,18.0,4.0,0.0636269246245412,stable,0.17554909634742139,0.05,6.95854811567262
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_25_136x136__18max_4.5min,tensed,18.0,4.5,0.05031258836262465,stable,-0.016002224248831833,0.05,7.352885682970026
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_25_136x136__18max_5min,tensed,18.0,5.0,0.018038193298076752,decreasing,-0.4833126183306964,0.05,7.7472232502674325
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_25_136x136__18max_5.5min,tensed,18.0,5.5,,,,0.019,8.141560817564839
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_25_136x136__18max_6min,tensed,18.0,6.0,,,,0.0075,8.535898384862247
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_25_136x136__18max_6.5min,tensed,18.0,6.5,,,,,8.930235952159652
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_25_136x136__18max_7min,tensed,18.0,7.0,,,,,9.324573519457058
