prefix,state,max,min,final_radius,trend,slope,last_time,spinodal_point
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_100_136x136__14max_7min,tensed,14.0,7.0,,,,,8.47927405783631
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_100_136x136__15max_4min,tensed,15.0,4.0,0.0747213024227997,increasing,0.24893000465504445,0.05,6.324573519457059
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_100_136x136__15max_4.5min,tensed,15.0,4.5,0.061384272024894646,stable,0.07542062854862738,0.05,6.718911086754465
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_100_136x136__15max_5min,tensed,15.0,5.0,0.0404599115678507,decreasing,-0.24573750225648547,0.05,7.113248654051871
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_100_136x136__15max_5.5min,tensed,15.0,5.5,,,,0.02375,7.507586221349278
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_100_136x136__15max_6min,tensed,15.0,6.0,,,,0.00875,7.901923788646684
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_100_136x136__15max_6.5min,tensed,15.0,6.5,,,,0.0045,8.29626135594409
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_100_136x136__15max_7min,tensed,15.0,7.0,,,,,8.690598923241497
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_100_136x136__16max_4min,tensed,16.0,4.0,0.069556050034508,increasing,0.22632551678481483,0.05,6.535898384862246
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_100_136x136__16max_4.5min,tensed,16.0,4.5,0.055894452971242695,stable,0.04136925130485374,0.05,6.930235952159652
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_100_136x136__16max_5min,tensed,16.0,5.0,0.03143038096776985,decreasing,-0.3493971796932051,0.05,7.324573519457059
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_100_136x136__16max_5.5min,tensed,16.0,5.5,,,,0.0195,7.718911086754465
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_100_136x136__16max_6min,tensed,16.0,6.0,,,,0.00775,8.113248654051871
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_100_136x136__16max_6.5min,tensed,16.0,6.5,,,,0.004,8.507586221349278
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_100_136x136__16max_7min,tensed,16.0,7.0,,,,,8.901923788646684
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_100_136x136__17max_4min,tensed,17.0,4.0,0.064737628243615,increasing,0.20307015022190164,0.05,6.7472232502674325
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_100_136x136__17max_4.5min,tensed,17.0,4.5,0.050540311571315596,decreasing,0.002544352262339948,0.05,7.141560817564839
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_100_136x136__17max_5min,tensed,17.0,5.0,,,,0.04675,7.535898384862246
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_100_136x136__17max_5.5min,tensed,17.0,5.5,,,,0.016,7.930235952159652
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_100_136x136__17max_6min,tensed,17.0,6.0,,,,0.00675,8.324573519457058
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_100_136x136__17max_6.5min,tensed,17.0,6.5,,,,,8.718911086754465
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_100_136x136__17max_7min,tensed,17.0,7.0,,,,,9.113248654051871
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_100_136x136__18max_4min,tensed,18.0,4.0,0.060161721822032554,increasing,0.17773273544367701,0.05,6.95854811567262
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_100_136x136__18max_4.5min,tensed,18.0,4.5,0.045047584409300345,decreasing,-0.04566473518653892,0.05,7.352885682970026
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_100_136x136__18max_5min,tensed,18.0,5.0,,,,0.036,7.7472232502674325
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_100_136x136__18max_5.5min,tensed,18.0,5.5,,,,0.01325,8.141560817564839
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_100_136x136__18max_6min,tensed,18.0,6.0,,,,0.006,8.535898384862247
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_100_136x136__18max_6.5min,tensed,18.0,6.5,,,,,8.930235952159652
CPC_all_06_13_26_metacentric_transition_tensed_MCF10A_chr19_PMP1_t_0_100_136x136__18max_7min,tensed,18.0,7.0,,,,,9.324573519457058
