prefix,state,max,min,final_radius,trend,slope,last_time,spinodal_point
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_25_136x136__12max_4.5min,relaxed,12.0,4.5,0.141126533998067,stable,-0.1156569013684236,0.05,6.084936490538904
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_25_136x136__12max_5min,relaxed,12.0,5.0,0.1204932674365,stable,-0.31166817036023875,0.05,6.47927405783631
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_25_136x136__12max_5.5min,relaxed,12.0,5.5,0.0934298504320925,decreasing,-0.6806577725952445,0.05,6.873611625133716
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_25_136x136__12max_6min,relaxed,12.0,6.0,0.0530449774284569,decreasing,-1.3256256907195516,0.05,7.267949192431123
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_25_136x136__12max_6.5min,relaxed,12.0,6.5,,,,0.033,7.662286759728529
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_25_136x136__12max_7min,relaxed,12.0,7.0,,,,0.01825,8.056624327025936
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_25_136x136__13max_4min,relaxed,13.0,4.0,0.147994154476355,stable,-0.06555901855836474,0.05,5.901923788646684
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_25_136x136__13max_4.5min,relaxed,13.0,4.5,0.13116392866567,stable,-0.0862797972402357,0.05,6.2962613559440905
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_25_136x136__13max_5min,relaxed,13.0,5.0,0.111783026313082,decreasing,-0.2835038654554701,0.05,6.690598923241497
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_25_136x136__13max_5.5min,relaxed,13.0,5.5,0.0863518007591374,decreasing,-0.6332240096616631,0.05,7.084936490538904
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_25_136x136__13max_6min,relaxed,13.0,6.0,0.0484750211195058,decreasing,-1.2358092433054801,0.05,7.47927405783631
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_25_136x136__13max_6.5min,relaxed,13.0,6.5,,,,0.03275,7.873611625133716
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_25_136x136__13max_7min,relaxed,13.0,7.0,,,,0.0185,8.267949192431123
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_25_136x136__14max_4min,relaxed,14.0,4.0,0.137424118790523,stable,0.00883793828714677,0.05,6.113248654051871
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_25_136x136__14max_4.5min,relaxed,14.0,4.5,0.122198006827975,stable,-0.06533628876422463,0.05,6.507586221349278
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_25_136x136__14max_5min,relaxed,14.0,5.0,0.104301222436146,decreasing,-0.25790321089731993,0.05,6.901923788646684
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_25_136x136__14max_5.5min,relaxed,14.0,5.5,0.0802195908934768,decreasing,-0.5956226171899152,0.05,7.2962613559440905
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_25_136x136__14max_6min,relaxed,14.0,6.0,0.0439900986415714,decreasing,-1.1732834551171776,0.05,7.690598923241497
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_25_136x136__14max_6.5min,relaxed,14.0,6.5,,,,0.03225,8.084936490538905
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_25_136x136__14max_7min,relaxed,14.0,7.0,,,,0.0185,8.47927405783631
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_25_136x136__15max_4min,relaxed,15.0,4.0,0.128817790370927,stable,0.04349585864067084,0.05,6.324573519457059
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_25_136x136__15max_4.5min,relaxed,15.0,4.5,0.114159812279601,stable,-0.04986567432964981,0.05,6.718911086754465
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_25_136x136__15max_5min,relaxed,15.0,5.0,0.0976696565348669,decreasing,-0.23663537958182973,0.05,7.113248654051871
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_25_136x136__15max_5.5min,relaxed,15.0,5.5,0.0747631604488036,decreasing,-0.5660229543338593,0.05,7.507586221349278
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_25_136x136__15max_6min,relaxed,15.0,6.0,0.0393709525190354,decreasing,-1.1322666042163698,0.05,7.901923788646684
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_25_136x136__15max_6.5min,relaxed,15.0,6.5,,,,0.0315,8.29626135594409
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_25_136x136__15max_7min,relaxed,15.0,7.0,,,,0.0185,8.690598923241497
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_25_136x136__16max_4min,relaxed,16.0,4.0,0.120761428046693,stable,0.07004406115990687,0.05,6.535898384862246
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_25_136x136__16max_4.5min,relaxed,16.0,4.5,0.107535354298633,stable,-0.03457645070865662,0.05,6.930235952159652
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_25_136x136__16max_5min,relaxed,16.0,5.0,0.091858201819,decreasing,-0.22388497642079666,0.05,7.324573519457059
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_25_136x136__16max_5.5min,relaxed,16.0,5.5,0.069807175725265,decreasing,-0.5436089448551843,0.05,7.718911086754465
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_25_136x136__16max_6min,relaxed,16.0,6.0,0.0344740623607048,decreasing,-1.1105287770730958,0.05,8.113248654051871
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_25_136x136__16max_6.5min,relaxed,16.0,6.5,,,,0.0305,8.507586221349278
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_25_136x136__16max_7min,relaxed,16.0,7.0,,,,0.018,8.901923788646684
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_25_136x136__17max_4min,relaxed,17.0,4.0,0.114271750326091,stable,0.09309541482060585,0.05,6.7472232502674325
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_25_136x136__17max_4.5min,relaxed,17.0,4.5,0.10153135888399,stable,-0.029281192950566425,0.05,7.141560817564839
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_25_136x136__17max_5min,relaxed,17.0,5.0,0.0865351487007212,decreasing,-0.21227261730258049,0.05,7.535898384862246
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_25_136x136__17max_5.5min,relaxed,17.0,5.5,0.0652476537245272,decreasing,-0.527990749693808,0.05,7.930235952159652
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_25_136x136__17max_6min,relaxed,17.0,6.0,0.0287949340613007,decreasing,-1.1103731789293125,0.05,8.324573519457058
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_25_136x136__17max_6.5min,relaxed,17.0,6.5,,,,0.02925,8.718911086754465
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_25_136x136__17max_7min,relaxed,17.0,7.0,,,,0.0175,9.113248654051871
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_25_136x136__18max_4min,relaxed,18.0,4.0,0.107968792538843,stable,0.10204890573372546,0.05,6.95854811567262
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_25_136x136__18max_4.5min,relaxed,18.0,4.5,0.0960363360451702,stable,-0.024280402582646382,0.05,7.352885682970026
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_25_136x136__18max_5min,relaxed,18.0,5.0,0.0816455266960451,decreasing,-0.2070882270395359,0.05,7.7472232502674325
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_25_136x136__18max_5.5min,relaxed,18.0,5.5,0.060920567627834,decreasing,-0.518699681280233,0.05,8.141560817564839
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_25_136x136__18max_6min,relaxed,18.0,6.0,0.0200350325414823,decreasing,-1.1407015507432425,0.05,8.535898384862247
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_25_136x136__18max_6.5min,relaxed,18.0,6.5,,,,0.028,8.930235952159652
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_25_136x136__18max_7min,relaxed,18.0,7.0,,,,0.017,9.324573519457058
