prefix,state,max,min,final_radius,trend,slope,last_time,spinodal_point
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_120_144x144__14max_4.8min,relaxed,14.0,4.8,0.061807023624496055,stable,-4.579287960076151,0.05,6.744188761727721
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_120_144x144__14max_5min,relaxed,14.0,5.0,0.0888978200297745,stable,0.05165631429758704,0.05,6.901923788646684
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_120_144x144__14max_5.2min,relaxed,14.0,5.2,0.082156351775422,stable,0.43815743076514135,0.05,7.059658815565647
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_120_144x144__14max_5.4min,relaxed,14.0,5.4,0.0729726248170022,stable,-0.2010119902832055,0.05,7.21739384248461
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_120_144x144__14max_5.6min,relaxed,14.0,5.6,0.0619842953360599,stable,-0.31667616485937217,0.05,7.3751288694035715
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_120_144x144__14max_5.8min,relaxed,14.0,5.8,0.0477970036929875,stable,-0.47721445921790084,0.05,7.532863896322534
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_120_144x144__14max_6min,relaxed,14.0,6.0,,,,0.04875,7.690598923241497
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_120_144x144__15max_4min,relaxed,15.0,4.0,0.2450742625169515,increasing,0.10078895870084273,0.05,6.324573519457059
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_120_144x144__15max_4.2min,relaxed,15.0,4.2,0.245126953051355,increasing,0.10175342566350637,0.05,6.4823085463760215
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_120_144x144__15max_4.4min,relaxed,15.0,4.4,0.246380140006136,increasing,0.12164401897205519,0.05,6.640043573294983
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_120_144x144__15max_4.6min,relaxed,15.0,4.6,0.0647865811992183,stable,-4.913184811971227,0.05,6.797778600213945
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_120_144x144__15max_4.8min,relaxed,15.0,4.8,0.0858039362950059,stable,-0.914206454174146,0.05,6.955513627132909
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_120_144x144__15max_5min,relaxed,15.0,5.0,0.0825193813984489,stable,0.7909280198435831,0.05,7.113248654051871
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_120_144x144__15max_5.2min,relaxed,15.0,5.2,0.0750205641142119,stable,0.11791296988391693,0.05,7.270983680970835
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_120_144x144__15max_5.4min,relaxed,15.0,5.4,0.0658336597782269,stable,-0.2215260666028658,0.05,7.4287187078897965
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_120_144x144__15max_5.6min,relaxed,15.0,5.6,0.0548316193763925,stable,-0.3188466230192303,0.05,7.586453734808758
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_120_144x144__15max_5.8min,relaxed,15.0,5.8,0.0396004362429613,stable,-0.5101607240208583,0.05,7.744188761727721
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_120_144x144__15max_6min,relaxed,15.0,6.0,,,,0.04125,7.901923788646684
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_120_144x144__16max_4min,relaxed,16.0,4.0,0.247491585164889,increasing,0.14731402841853508,0.05,6.535898384862246
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_120_144x144__16max_4.2min,relaxed,16.0,4.2,0.245778523940954,increasing,0.11184732583132123,0.05,6.693633411781208
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_120_144x144__16max_4.4min,relaxed,16.0,4.4,0.06735847259309155,stable,-4.851753946603445,0.05,6.851368438700171
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_120_144x144__16max_4.6min,relaxed,16.0,4.6,0.05328559646894496,stable,-1.8229719093937993,0.05,7.009103465619133
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_120_144x144__16max_4.8min,relaxed,16.0,4.8,0.0823739851148614,stable,0.9557765131332352,0.05,7.166838492538096
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_120_144x144__16max_5min,relaxed,16.0,5.0,0.0761138695216483,stable,0.4323633362702308,0.05,7.324573519457059
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_120_144x144__16max_5.2min,relaxed,16.0,5.2,0.068392204609583,stable,-0.13630790281940164,0.05,7.4823085463760215
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_120_144x144__16max_5.4min,relaxed,16.0,5.4,0.0591841855578798,stable,-0.20473410706110912,0.05,7.640043573294983
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_120_144x144__16max_5.6min,relaxed,16.0,5.6,0.0477516838396693,decreasing,-0.33727713315693564,0.05,7.797778600213945
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_120_144x144__16max_5.8min,relaxed,16.0,5.8,0.029225832590583,decreasing,-0.5985693905889236,0.05,7.955513627132909
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_120_144x144__16max_6min,relaxed,16.0,6.0,,,,0.035,8.113248654051871
