"Time","CPCa","pH2A_SGO1_CPCa","H3_CPCa","pH3_CPCa","SGO1_CPCa","CPCi","pH2A_SGO1_CPCi","H3_CPCi","pH3_CPCi","SGO1_CPCi"
17,0.00622941590460469,0.572717978882859,1.92276147091091,0.0448327438063636,0.00213123616068393,0.00470101096088921,0.434157448142257,1.45559985887644,0.0340839072197505,0.00160511710081521
18,0.00617507235505347,0.574162024698772,1.90141290205088,0.0485607877625896,0.00211958052383368,0.00468848563327339,0.438176184422373,1.44843170842174,0.0371690632411749,0.00160677064889783
19,0.00612901138588719,0.575152243655413,1.88336322757014,0.0519534957505084,0.00210905344362036,0.00468143863902682,0.441823021562162,1.44345609942173,0.0400307244122441,0.00160907629223318
20,0.00608976841407825,0.575786004603414,1.86805006819924,0.0549930213617234,0.0020995100625496,0.00467890330220423,0.445167263665937,1.44030343553699,0.0426493968990207,0.00161194038011246
21,0.00605613659319739,0.576140788201243,1.85500489370479,0.0576725430816891,0.00209082987127348,0.00468007931706528,0.448265155296394,1.43866417585427,0.0450140343728534,0.00161528604921012
22,0.00602712180063191,0.57627811932217,1.84383830650664,0.059994080875536,0.00208291081656215,0.00468430427417502,0.451162305494671,1.43827972740362,0.0471205809660919,0.00161904907912472
23,0.00600190717655627,0.576246644762109,1.83422788002529,0.0619663968961627,0.00207566541366951,0.00469103124246843,0.453895581105526,1.43893486548004,0.0489705172986895,0.00162317511540859
24,0.00597982080531955,0.576084738896002,1.82590666131618,0.0636033211326963,0.00206901764559877,0.00469980804094789,0.4564947620001,1.44045046141746,0.0505696651357275,0.00162761746525848
25,0.00596031023896552,0.575822552470598,1.81865383141389,0.0649222810648808,0.00206290083715464,0.00471026095901234,0.458983849150855,1.44267754834686,0.0519271100323228,0.00163233557119673
26,0.00594292117041579,0.575483675095051,1.81228675328942,0.0659431073383552,0.00205725606947774,0.00472208100106827,0.461382144914581,1.44549223585308,0.053054302355329,0.00163729387744997
27,0.00592727980852154,0.575086473117647,1.80665433577258,0.0666870719477858,0.00205203097140254,0.00473501251228318,0.463705136157197,1.44879144486096,0.0539643138072015,0.00164246096903923
28,0.00591307847025256,0.574645167137182,1.80163150485643,0.0671761314940876,0.00204717879181135,0.00474884382645456,0.465965217573364,1.45248933721446,0.054671235227963,0.00164780891844851
29,0.00590006368323297,0.574170695692968,1.79711464283527,0.0674323408766165,0.0020426576721357,0.00476339951171875,0.468172281189851,1.45651435808884,0.0551896953856572,0.00165331278290304
30,0.00588802649836492,0.573671407516662,1.79301782492611,0.0674774092515439,0.0020384300530759,0.00477853404413919,0.470334197184908,1.46080678640398,0.0555344830658103,0.00165895020054795
31,0.00587679451718706,0.573153615866129,1.78926971807435,0.0673323736753363,0.0020344622182198,0.00479412658444744,0.472457206002243,1.46531670741075,0.0557202565711189,0.0016647010905061
32,0.00586622540630021,0.572622040922608,1.78581103586588,0.0670173656558664,0.00203072385795531,0.00481007669860943,0.474546237223334,1.47000234413449,0.0557613239923386,0.00167054737050091
33,0.00585620157520948,0.572080162635416,1.78259244247641,0.0665514542414016,0.00202718774548671,0.00482630083293796,0.476605169004546,1.47482867672786,0.0556714829606787,0.00167647275685161
34,0.00584662573249658,0.571530501132991,1.77957283715997,0.0659525459613433,0.00202382943545055,0.00484272938320861,0.478637038453561,1.4797663092628,0.0554639059379844,0.00168246257918149
35,0.00583741745846936,0.570974839532545,1.77671793609566,0.0652373343648431,0.00202062700164378,0.00485930438594398,0.480644212717821,1.48479052861094,0.0551510658854141,0.00168850362966037
36,0.00582851010586105,0.570414399940174,1.77399911393736,0.0644212817912259,0.00201756077217576,0.00487597747403116,0.482628527162771,1.48988053351035,0.0547446895203073,0.00169458400014368
37,0.00581984854882646,0.569849982091773,1.77139244750024,0.0635186282217268,0.00201461316587924,0.00489270833808423,0.484591396995971,1.49501879495776,0.0542557341889648,0.00170069300083419
38,0.00581138712371265,0.569282072562693,1.76887792761152,0.0625424214116127,0.0020117684545572,0.00490946333955366,0.486533907674113,1.50019052699474,0.0536943839758429,0.00170682101912405
39,0.00580308801899418,0.568710929874772,1.76643880919707,0.0615045596660679,0.00200901261599657,0.00492621443425821,0.488456887441361,1.50538324874354,0.0530700583388005,0.00171295944004523
40,0.00579491994227145,0.568136650765874,1.76406107414864,0.0604158457985289,0.00200633316508275,0.00494293824280438,0.490360965700785,1.51058641979172,0.0523914320386055,0.00171910055588328
41,0.00578685703518852,0.56755922120768,1.7617329872087,0.0592860458673277,0.00200371900082118,0.00495961531447677,0.492246619625948,1.51579113874433,0.0516664612103013,0.00172523747674186
42,0.00577887794633346,0.566978555611684,1.75944472689994,0.0581239531876862,0.00200116029244997,0.00497622950111613,0.494114211466285,1.52098988970755,0.0509024158622025,0.00173136407447246
43,0.00577096507429529,0.566394526378909,1.75718807973058,0.0569374529472747,0.00199864833425076,0.00499276740729828,0.495964018069562,1.52617633228104,0.0501059149349541,0.00173747489642827
44,0.00576310393834551,0.56580698615404,1.75495618558708,0.0557335872313221,0.00199617545664626,0.00500921795085551,0.497796254311406,1.53134512493588,0.0492829636140932,0.00174356512262684
45,0.00575528269947846,0.565215783925621,1.75274332360472,0.0545186197240387,0.0019937349107616,0.00502557206152646,0.499611091373977,1.53649177579297,0.0484389922277068,0.00174963049801411
46,0.0057474917181841,0.564620776722263,1.75054473494709,0.053298097348373,0.0019913207752709,0.00504182232924359,0.501408671070957,1.54161251853916,0.0475788942659575,0.00175566728019801
47,0.00573972313653645,0.564021837717863,1.74835647452748,0.0520769101627036,0.00198892787997979,0.00505796271537353,0.503189116874549,1.54670420699728,0.0467070645307142,0.0017616721984229
48,0.00573197061615078,0.563418861446807,1.74617528504447,0.0508593479160429,0.00198655172180969,0.00507398837265872,0.504952542281143,1.5517642259072,0.0458274359202954,0.00176764240517528
49,0.00572422916918737,0.562811766982796,1.74399849100929,0.0496491539896826,0.00198418840101966,0.00508989551063507,0.506699057134489,1.5567904146035,0.0449435153920371,0.00177357543866041
50,0.0057164948129119,0.562200499561681,1.74182391112339,0.0484495755494481,0.00198183455182412,0.00510568116094599,0.508428772265598,1.56178100349268,0.0440584179177681,0.00177946918401735
