"Time","CPCa","pH2A_SGO1_CPCa","H3_CPCa","pH3_CPCa","SGO1_CPCa","CPCi","pH2A_SGO1_CPCi","H3_CPCi","pH3_CPCi","SGO1_CPCi"
36,0.00583230637206781,1.49005969344897,1.76300245456446,0.140333448686185,0.00206186387713096,0.00482932199188841,1.24089726274712,1.46121343800453,0.116022983293069,0.0017187098603039
37,0.00582625690030684,1.48149136236881,1.7615095772377,0.1383258890241,0.00205566855064884,0.0048481184296745,1.24010335014812,1.46720475722561,0.114952738511867,0.00172230798269555
38,0.0058201396890858,1.47341490125721,1.76002507106368,0.136175976235802,0.0020498605671283,0.00486674429082742,1.23961652375468,1.47316999005437,0.113744256426544,0.00172613538561331
39,0.00581394611448373,1.46578053147003,1.75854061526137,0.133908048170641,0.00204439980996963,0.00488519173972361,1.23940301396868,1.47910251000194,0.112416302624476,0.00173016513173081
40,0.00580767039913052,1.45854406832207,1.75704952336466,0.131544083479134,0.00203925016452854,0.00490345516688442,1.2394327357252,1.48499687619959,0.110986068362257,0.00173437282657188
41,0.00580130925156773,1.45166625345328,1.75554646429721,0.129103846522817,0.00203437907309384,0.00492153091746503,1.23967886461582,1.49084864488212,0.109469240973011,0.00173873634756701
42,0.00579486112087792,1.44511216730047,1.75402723716021,0.126605039680126,0.00202975729226487,0.0049394167313705,1.24011746212841,1.49665421669441,0.10788008460622,0.00174323570799469
43,0.00578832603308164,1.43885072156147,1.75248857941403,0.124063453734307,0.00202535845873506,0.00495711168852064,1.24072715045099,1.50241070436712,0.106231523733705,0.00174785278692758
44,0.00578170504662236,1.43285421400845,1.7509280111827,0.121493116386613,0.00202115897836356,0.00497461573783269,1.24148882615548,1.50811582569898,0.10453522918888,0.00175257127574982
45,0.00577500016827341,1.42709793605149,1.74934370196623,0.118906437559576,0.00201713759740004,0.00499192968105745,1.24238540622303,1.51376780891656,0.102801705475519,0.00175737640439158
46,0.00576821401275689,1.42155983296652,1.74773436340526,0.116314346367037,0.00201327528567125,0.00500905490025228,1.24340160770075,1.51936531808657,0.101040374841878,0.00176225487796484
47,0.00576134975041898,1.41622020202986,1.74609915522835,0.113726422522333,0.00200955498084985,0.00502599332252817,1.24452375056973,1.52490738429939,0.099259660135775,0.00176719471774327
48,0.00575441088413247,1.41106142969798,1.74443760941517,0.111151019325125,0.00200596138318374,0.00504274721591862,1.24573958563465,1.53039335132085,0.0974670637855117,0.0017721851290094
49,0.00574740115481982,1.40606775639988,1.74274956637801,0.108595379798993,0.0020024808085822,0.00505931916795187,1.24703813961742,1.53582282863251,0.0956692440334715,0.0017772164146722
50,0.00574032447234474,1.40122507180933,1.74103511870848,0.106065743844194,0.00199910101440142,0.00507571198225211,1.24840957969273,1.54119564907714,0.0938720862511645,0.00178227986164823
